"Alpha","Fold","Lambda","MAE","RMSE","R2"
1,3,0.355294269672978,126.843319115762,148.745227870574,0.219807220601656
1,3,0.316195213716086,126.885508480416,148.818234601607,0.219041168426049
1,3,0.281398890190334,126.925746517567,148.888868361748,0.218299657820834
1,3,0.250431796451709,126.965574060639,148.956502190736,0.217589310620374
1,3,0.222872537384956,127.015474807828,149.037136035281,0.216742004772963
1,3,0.198346091128197,127.35501802069,149.553612539884,0.211303960223938
1,3,0.176518705837153,128.173620232037,150.823839858754,0.197849551323089
1,3,0.157093358044976,128.949452036894,152.028933871988,0.184979854135149
1,3,0.139805710815793,129.086698538117,152.252372382655,0.182582406424241
1,3,0.124420516691184,129.188627343027,152.42197924588,0.180760210118742
1,3,0.110728416481486,129.282875545975,152.581496396866,0.179044562796568
1,3,0.0985430903403902,129.309414192692,152.628598532083,0.178537624229645
1,3,0.0876987223551414,129.329472065764,152.665446521794,0.178140937222095
1,3,0.0780477441508835,129.346485895025,152.69735423013,0.177797357449595
1,4,95.7123434830683,129.026017428346,162.619458063633,0.0157880477314739
1,4,85.1794905973343,126.459010172832,157.080638979179,0.0816908017834147
1,4,75.8057462014279,124.335972528416,152.604736520171,0.133278354583818
1,4,67.4635539242722,122.758850472781,149.013172398346,0.173594997780243
1,4,60.039394586257,121.509474220139,146.15026382839,0.20504449104512
1,4,53.4322414489247,120.606077802816,143.882416560691,0.229524093182687
1,4,47.5521854597398,119.856176932392,142.096648375624,0.248530627720329
1,4,42.3192117844982,119.330275733957,140.698644068436,0.263244409173845
1,4,37.662110978632,118.917932456449,139.610560861779,0.274595643343531
1,4,33.5175099808067,118.624459073531,138.768775883709,0.283316954533593
1,4,29.8290097427323,118.401211482684,138.121719003618,0.289984931989677
1,4,26.5464177601955,118.210638159406,137.627883073779,0.295052985537664
1,4,23.6250650617232,118.090043841138,137.254059718453,0.29887732344996
1,4,21.0251983605694,118.027226973773,136.973816064954,0.301737487882484
1,4,18.711439098532,117.997225002646,136.766206084746,0.303852584160722
1,4,16.6523020203549,117.970524657377,136.614697529998,0.30539410338812
1,4,14.819766727556,117.949517529171,136.506289362692,0.306496050349112
1,4,13.1888963814564,117.93294713183,136.430792858515,0.307262940222046
1,4,11.7374983667829,117.919357151812,136.380250491671,0.307776110078525
1,4,10.4458222982125,117.918331276215,136.351093098502,0.308072066223039
1,4,9.29629126037878,117.936347105861,136.341152388066,0.308172952902356
1,4,8.27326262410026,117.966249916314,136.346576962848,0.308117900672778
1,4,7.36281518405712,117.997652737391,136.361943135015,0.30796194254343
1,4,6.55255972132006,118.025599259949,136.383025905564,0.307747935510095
1,4,5.83147041289811,118.050867802394,136.406519821958,0.307509414435399
1,4,5.18973479415389,118.078246824513,136.43419467571,0.307228393853556
1,4,4.61862023239971,118.097133311403,136.461969606563,0.306946299733529
1,4,4.1103550946691,118.116630721681,136.49090657914,0.306652342342904
1,4,3.65802299261441,118.170438928996,136.530680633228,0.306248194315831
1,4,3.2554686654324,118.188490393009,136.540522656379,0.306148170388587
1,4,2.89721422008824,118.194538967875,136.547453852245,0.306077724708364
1,4,2.5783845890486,118.216380171637,136.570744921642,0.3058409781442
1,4,2.29464119116496,118.248500507973,136.598068098061,0.305563194981818
1,4,2.04212289297532,118.268332389107,136.609532530513,0.305446624402976
1,4,1.81739346703557,118.289127646743,136.622487853428,0.305314882645794
1,4,1.61739483230184,118.320177206097,136.625475586513,0.305284498827797
1,4,1.43940544026699,118.347587722859,136.630707038856,0.305231295856657
1,4,1.28100324057642,118.373947186896,136.63966500113,0.305140190189424
1,4,1.14003272216542,118.396652911905,136.648916823833,0.305046089586841
1,4,1.01457558141935,118.418705892927,136.656909653872,0.30496478911157
1,4,0.902924618213772,118.430332219627,136.658121325395,0.304952463966673
1,4,0.803560504616077,118.440428332857,136.661086311933,0.304922303608496
1,4,0.715131110121055,118.452885442811,136.669582395747,0.304835876343897
1,4,0.636433102081484,118.464699410128,136.678298590334,0.304747204396866
1,4,0.566395570955507,118.474372118086,136.68678354793,0.304660879447539
1,4,0.504065457545829,118.482983969044,136.695078502561,0.304576482385578
1,4,0.448594583927009,118.491812723298,136.703184189375,0.30449400608248
1,4,0.399228111579834,118.498833864961,136.710820158349,0.304416304739238
1,4,0.355294269672978,118.504845526983,136.717969692817,0.304343549274282
1,4,0.316195213716086,118.511306170242,136.72451612238,0.304276927819975
1,4,0.281398890190334,118.516378376694,136.730731277589,0.304213674713968
1,4,0.250431796451709,118.520570650363,136.736439941499,0.304155573756491
